timestamp,url,status,duration_ms,group
2025-09-15T19:25:37.384Z,https://www.agro.bayer.com.br/marcas/verango-prime,200,2093,primary
2025-09-15T19:25:39.877Z,https://www.agro.bayer.com.br/d/nematicida-bcs-verango-prime-br,200,2440,primary
2025-09-15T19:25:42.478Z,https://www.agro.bayer.com.br/d/fungicida-bcs-verango-prime-fungicida-br,200,2571,primary
2025-09-15T19:25:44.702Z,https://www.agro.bayer.com.br/cafeicultura,200,2181,primary
2025-09-15T19:25:46.903Z,https://www.agro.bayer.com.br/conteudos-do-agro,200,2163,primary
2025-09-15T19:25:51.685Z,https://www.agro.bayer.com.br/conteudos,200,4745,primary
2025-09-15T19:25:56.320Z,https://www.agro.bayer.com.br/conteudos-impulso-bayer,200,4580,primary
2025-09-15T19:25:57.692Z,https://www.agro.bayer.com.br/seedgrowth,200,1303,primary
2025-09-15T19:26:00.017Z,https://www.agro.bayer.com.br/bayer-directo,200,2293,primary
2025-09-15T19:26:02.223Z,https://www.agro.bayer.com.br/agricultura-digital,200,2134,primary
2025-09-15T19:26:04.364Z,https://www.agro.bayer.com.br/cashback/como-funciona,200,2092,primary
2025-09-15T19:26:08.393Z,https://www.agro.bayer.com.br/alvos-e-culturas,200,3981,primary
2025-09-15T19:26:10.630Z,https://www.agro.bayer.com.br/marcas/agroeste,200,2190,primary
2025-09-15T19:26:12.051Z,https://www.agro.bayer.com.br/marcas/dekalb,200,1380,primary
2025-09-15T19:26:14.314Z,https://www.agro.bayer.com.br/marcas/deltapine,200,2201,primary
